geneID	x	y	MIDCounts
1110059G10Rik	10104	13789	4
1110059G10Rik	9414	15445	1
1110059G10Rik	7150	13786	4
1110059G10Rik	11938	10599	1
1110059G10Rik	8759	7544	2
1110059G10Rik	10125	16599	3
1110059G10Rik	9125	10944	4
1110059G10Rik	8353	16767	2
1110059G10Rik	8654	17466	1
1110059G10Rik	11636	9551	1
1110059G10Rik	7842	10540	2
1110059G10Rik	7232	9706	2
1110059G10Rik	8166	9304	3
1110059G10Rik	12528	13261	1
1110059G10Rik	11165	8617	3
1110059G10Rik	7148	9321	3
1110059G10Rik	11738	10905	1
1110059G10Rik	9883	11125	4
1110059G10Rik	11271	12475	4
1110059G10Rik	10003	7308	2
1110059G10Rik	12241	12651	4
1110059G10Rik	5646	13172	1
1110059G10Rik	8001	12960	1
1110059G10Rik	7845	8280	3
1110059G10Rik	13068	11547	1
1110059G10Rik	9296	12775	2
1110059G10Rik	11859	13885	1
1110059G10Rik	7948	8263	1
1110059G10Rik	11612	9459	2
1110059G10Rik	6671	7902	2
1110059G10Rik	11988	8650	1
1110059G10Rik	10168	7875	4
1110059G10Rik	10110	12598	1
1110059G10Rik	12676	10943	1
1110059G10Rik	10388	9394	1
1110059G10Rik	12212	12406	1
1110059G10Rik	9749	14765	4
1110059G10Rik	7963	17489	1
1110059G10Rik	9993	13594	3
1110059G10Rik	7037	7287	2
1110059G10Rik	4497	11649	1
1110059G10Rik	6550	10476	1
1110059G10Rik	9958	16900	1
1110059G10Rik	7766	12910	2
1110059G10Rik	7024	15504	2
1110059G10Rik	9591	9665	4
1110059G10Rik	11788	14818	4
1110059G10Rik	7241	19505	2
1110059G10Rik	7022	15874	2
1110059G10Rik	12815	10403	4
1110059G10Rik	11664	14855	2
1110059G10Rik	5188	10058	1
1110059G10Rik	8002	7533	1
1110059G10Rik	13371	11408	1
1110059G10Rik	7302	18935	3
1110059G10Rik	11645	12789	2
1110059G10Rik	13436	13165	2
1110059G10Rik	9724	8388	1
1110059G10Rik	8950	13446	3
1110059G10Rik	9109	7344	4
1110059G10Rik	9080	7304	4
1110059G10Rik	6065	17149	2
1110059G10Rik	9240	8485	3
1110059G10Rik	7077	7644	3
1110059G10Rik	6876	14459	1
1110059G10Rik	9773	8865	2
1110059G10Rik	6603	13743	4
1110059G10Rik	10480	16517	4
1110059G10Rik	9379	12007	3
1110059G10Rik	11289	11646	2
1110059G10Rik	7333	19409	3
1110059G10Rik	9326	10042	1
1110059G10Rik	11357	10253	4
1110059G10Rik	11098	12988	3
1110059G10Rik	10104	16991	1
1110059G10Rik	9384	13974	3
1110059G10Rik	6315	8916	3
1110059G10Rik	11020	11720	1
1110059G10Rik	6460	10291	4
1110059G10Rik	9415	15329	2
1110059G10Rik	7428	9588	1
1110059G10Rik	11129	16154	1
1110059G10Rik	8256	12176	1
1110059G10Rik	5260	12877	3
1110059G10Rik	8663	7486	3
1110059G10Rik	11012	15871	1
1110059G10Rik	7159	8280	2
1110059G10Rik	9042	9292	3
1110059G10Rik	11592	13492	1
1110059G10Rik	10207	13784	3
1110059G10Rik	9225	12170	2
1110059G10Rik	10265	8429	2
1110059G10Rik	11042	9698	2
1110059G10Rik	10280	8179	1
1110059G10Rik	9021	7451	3
1110059G10Rik	10020	14323	4
1110059G10Rik	7821	6543	1
1110059G10Rik	9133	12393	2
1110059G10Rik	12815	12850	1
1110059G10Rik	9367	12543	1
1110059G10Rik	7642	8286	2
1110059G10Rik	12081	9576	1
1110059G10Rik	8153	8055	3
1110059G10Rik	12246	10556	1
1110059G10Rik	6651	8181	2
1110059G10Rik	9492	7533	1
1110059G10Rik	7792	18913	2
1110059G10Rik	3992	11451	2
1110059G10Rik	10287	13324	3
1110059G10Rik	8213	6705	2
1110059G10Rik	10395	9657	2
1110059G10Rik	8411	15161	4
1110059G10Rik	7748	19326	2
1110059G10Rik	4515	11349	1
1110059G10Rik	7148	18378	2
1110059G10Rik	8439	7302	2
1110059G10Rik	7678	7029	4
1110059G10Rik	12287	11073	1
1110059G10Rik	6854	8308	3
1110059G10Rik	11113	7723	1
1110059G10Rik	4576	11892	2
1110059G10Rik	7336	18294	3
1110059G10Rik	9842	6698	4
1110059G10Rik	7318	16176	3
1110059G10Rik	6224	10767	1
1110059G10Rik	12531	14080	2
1110059G10Rik	7710	10324	3
1110059G10Rik	8805	14161	2
1110059G10Rik	6170	14781	3
1110059G10Rik	11410	10277	4
1110059G10Rik	7844	6691	1
1110059G10Rik	7628	18428	1
1110059G10Rik	9465	12927	1
1110059G10Rik	11731	8282	3
1110059G10Rik	10965	16305	2
1110059G10Rik	8979	10982	4
1110059G10Rik	10753	15171	2
1110059G10Rik	12002	11032	2
1110059G10Rik	11261	15964	4
1110059G10Rik	9684	11760	2
1110059G10Rik	8810	7347	4
1110059G10Rik	9585	9673	3
1110059G10Rik	8743	17479	3
1110059G10Rik	8581	16297	2
1110059G10Rik	11407	13226	4
1110059G10Rik	12430	11841	4
1110059G10Rik	11560	9261	2
1110059G10Rik	10712	7447	4
1110059G10Rik	10536	16565	2
1110059G10Rik	7707	15062	2
1110059G10Rik	6180	15291	1
1110059G10Rik	11895	13755	1
1110059G10Rik	10106	9345	1
1110059G10Rik	11988	13497	5
1110059G10Rik	12328	13848	2
1110059G10Rik	7255	17691	2
1110059G10Rik	7227	7192	2
1110059G10Rik	7953	16183	1
1110059G10Rik	10265	12306	3
1110059G10Rik	11089	11395	1
1110059G10Rik	9185	16866	1
1110059G10Rik	12171	11933	1
1110059G10Rik	10369	12912	1
1110059G10Rik	9218	11885	1
1110059G10Rik	9434	10283	2
1110059G10Rik	10549	7188	2
1110059G10Rik	9066	9795	2
1110059G10Rik	8424	8371	1
1110059G10Rik	9465	17313	2
1110059G10Rik	10647	9800	2
1110059G10Rik	6669	15886	1
1110059G10Rik	10318	16663	1
1110059G10Rik	10473	7341	3
1110059G10Rik	6998	13433	4
1110059G10Rik	9393	7470	2
1110059G10Rik	8424	11500	2
1110059G10Rik	10838	9880	1
1110059G10Rik	8819	15353	1
1110059G10Rik	4625	13821	1
1110059G10Rik	10320	16663	2
1110059G10Rik	9265	11983	1
1110059G10Rik	10586	8453	2
1110059G10Rik	6171	17113	1
1110059G10Rik	10411	7544	1
1110059G10Rik	12121	13997	1
1110059G10Rik	10960	9190	4
1110059G10Rik	7555	17271	4
1110059G10Rik	5959	10727	2
1110059G10Rik	7382	10762	1
1110059G10Rik	9672	11203	3
1110059G10Rik	12431	12360	1
1110059G10Rik	5055	10984	2
1110059G10Rik	9250	14362	1
1110059G10Rik	5218	14502	4
1110059G10Rik	12231	9120	4
1110059G10Rik	7854	6749	1
1110059G10Rik	8653	7214	3
1110059G10Rik	10155	16574	4
1110059G10Rik	6798	18013	3
1110059G10Rik	7896	12945	1
1110059G10Rik	8494	16852	3
1110059G10Rik	9721	12636	2
1110059G10Rik	12685	10083	2
1110059G10Rik	8677	17702	1
1110059G10Rik	12015	14917	1
1110059G10Rik	6373	16634	1
1110059G10Rik	12635	14421	1
1110059G10Rik	8194	10314	3
1110059G10Rik	10193	12843	2
1110059G10Rik	7408	10571	2
1110059G10Rik	10657	14902	2
1110059G10Rik	4382	10614	1
1110059G10Rik	4955	13179	2
1110059G10Rik	6156	8420	2
1110059G10Rik	12566	14098	4
1110059G10Rik	6844	10133	3
1110059G10Rik	8839	17386	1
1110059G10Rik	12776	11024	3
1110059G10Rik	10389	15868	1
1110059G10Rik	6350	18145	2
1110059G10Rik	10994	12786	1
1110059G10Rik	8468	7716	4
1110059G10Rik	12557	12141	1
1110059G10Rik	12733	11219	1
1110059G10Rik	6512	7915	3
1110059G10Rik	11226	16015	1
1110059G10Rik	7943	6670	1
1110059G10Rik	10143	10573	1
1110059G10Rik	10834	11151	1
1110059G10Rik	10280	14044	1
1110059G10Rik	7636	6723	3
1110059G10Rik	11316	9213	3
1110059G10Rik	13007	12822	1
1110059G10Rik	6323	13245	1
1110059G10Rik	12737	10951	1
1110059G10Rik	9158	8075	1
1110059G10Rik	7152	7328	1
1110059G10Rik	12977	12275	1
1110059G10Rik	11148	15071	2
1110059G10Rik	12228	15319	2
1110059G10Rik	9733	16690	1
1110059G10Rik	7443	18818	2
1110059G10Rik	11029	11944	1
1110059G10Rik	8406	18300	2
1110059G10Rik	8568	13959	1
1110059G10Rik	8301	11399	2
1110059G10Rik	9351	11953	1
1110059G10Rik	9410	11909	2
1110059G10Rik	10602	7504	4
1110059G10Rik	8896	9471	1
1110059G10Rik	10861	9460	5
1110059G10Rik	8573	8011	2
1110059G10Rik	11881	8732	2
1110059G10Rik	8391	8489	1
1110059G10Rik	6746	12852	3
1110059G10Rik	4274	10987	2
1110059G10Rik	8413	9191	1
1110059G10Rik	12405	13047	3
1110059G10Rik	6510	11094	4
1110059G10Rik	11332	15828	1
1110059G10Rik	7371	18812	1
1110059G10Rik	8762	15414	1
1110059G10Rik	7585	14499	1
1110059G10Rik	7571	19233	1
1110059G10Rik	6875	7077	4
1110059G10Rik	12648	14060	2
1110059G10Rik	10295	9947	2
1110059G10Rik	9621	11248	1
1110059G10Rik	9057	9942	2
1110059G10Rik	10977	11576	4
1110059G10Rik	6519	16035	1
1110059G10Rik	9232	11409	4
1110059G10Rik	8962	9799	1
1110059G10Rik	6504	8437	1
1110059G10Rik	12295	10647	1
1110059G10Rik	12380	15353	4
1110059G10Rik	8118	13047	4
1110059G10Rik	7023	16443	2
1110059G10Rik	8599	8431	2
1110059G10Rik	5356	13549	4
1110059G10Rik	6607	8108	1
1110059G10Rik	6487	14243	4
1110059G10Rik	9732	12513	1
1110059G10Rik	7357	19240	1
1110059G10Rik	10383	7923	1
1110059G10Rik	9598	7854	1
1110059G10Rik	10113	9428	1
1110059G10Rik	6725	9292	2
1110059G10Rik	6939	16837	1
1110059G10Rik	9408	11383	2
1110059G10Rik	12973	11419	1
1110059G10Rik	9364	17386	1
1110059G10Rik	5379	11881	1
1110059G10Rik	9442	7492	2
1110059G10Rik	5233	13024	1
1110059G10Rik	11021	11169	2
1110059G10Rik	12553	8372	1
1110059G10Rik	6814	9768	1
1110059G10Rik	9520	11867	4
1110059G10Rik	8540	14683	1
1110059G10Rik	11106	14319	2
1110059G10Rik	11675	13887	1
1110059G10Rik	9152	12655	4
1110059G10Rik	5926	12377	1
1110059G10Rik	9264	7557	1
1110059G10Rik	8899	10655	2
1110059G10Rik	12032	10996	1
1110059G10Rik	9411	17210	1
1110059G10Rik	6191	13056	1
1110059G10Rik	11294	8763	1
1110059G10Rik	12348	12337	1
1110059G10Rik	11364	15714	3
1110059G10Rik	9807	11783	3
1110059G10Rik	7345	16900	1
1110059G10Rik	5420	12901	1
1110059G10Rik	9895	8657	1
1110059G10Rik	11576	14102	1
1110059G10Rik	7819	11275	1
1110059G10Rik	4932	11173	1
1110059G10Rik	10751	14049	1
1110059G10Rik	4536	12120	4
1110059G10Rik	9531	12663	4
1110059G10Rik	9202	8144	1
1110059G10Rik	10621	16666	1
1110059G10Rik	10136	12249	2
1110059G10Rik	9445	12008	3
1110059G10Rik	10993	14583	3
1110059G10Rik	9733	8991	1
1110059G10Rik	7820	7223	1
1110059G10Rik	6337	14377	1
1110059G10Rik	12549	8486	1
1110059G10Rik	9093	13492	1
1110059G10Rik	8354	11828	2
1110059G10Rik	10284	14147	1
1110059G10Rik	8542	8561	1
1110059G10Rik	12863	12071	2
1110059G10Rik	7276	13968	2
1110059G10Rik	11401	13237	3
1110059G10Rik	11673	11684	2
1110059G10Rik	7126	19618	1
1110059G10Rik	10461	9117	2
1110059G10Rik	9914	14087	2
1110059G10Rik	7763	7818	3
1110059G10Rik	10672	12645	3
1110059G10Rik	12880	12468	4
1110059G10Rik	5318	10899	1
1110059G10Rik	10348	11051	3
1110059G10Rik	8293	11625	1
1110059G10Rik	12173	12175	3
1110059G10Rik	8568	10513	2
1110059G10Rik	11180	14836	3
1110059G10Rik	6592	16303	3
1110059G10Rik	7724	19114	1
1110059G10Rik	11034	9902	1
1110059G10Rik	9479	12382	1
1110059G10Rik	9379	7185	2
1110059G10Rik	11705	15416	1
1110059G10Rik	12021	11229	1
1110059G10Rik	7497	16940	1
1110059G10Rik	8580	17238	1
1110059G10Rik	7448	7269	1
1110059G10Rik	6693	12967	4
1110059G10Rik	12587	10154	1
1110059G10Rik	6974	6819	1
1110059G10Rik	6992	8485	1
1110059G10Rik	10282	9367	1
1110059G10Rik	5703	9748	1
1110059G10Rik	6474	13408	1
1110059G10Rik	12662	13408	4
1110059G10Rik	8814	17018	1
1110059G10Rik	9288	13199	1
1110059G10Rik	4857	10461	2
1110059G10Rik	12466	13041	4
1110059G10Rik	7395	18000	1
1110059G10Rik	9189	11597	3
1110059G10Rik	10300	15138	1
1110059G10Rik	12670	9970	1
1110059G10Rik	8249	13181	1
1110059G10Rik	13000	10914	3
1110059G10Rik	4300	12492	1
1110059G10Rik	10891	8814	1
1110059G10Rik	11117	10420	4
1110059G10Rik	9465	15028	2
1110059G10Rik	9925	13088	3
1110059G10Rik	12298	13811	1
1110059G10Rik	9674	12019	3
1110059G10Rik	4816	14025	2
1110059G10Rik	6327	8871	1
1110059G10Rik	7852	7775	1
1110059G10Rik	10032	14747	3
1110059G10Rik	9833	10972	2
1110059G10Rik	13246	11492	1
1110059G10Rik	7834	19284	2
1110059G10Rik	9345	17448	3
1110059G10Rik	10753	12255	3
1110059G10Rik	6482	10403	1
1110059G10Rik	12567	14097	2
1110059G10Rik	9149	11767	1
1110059G10Rik	7437	11147	1
1110059G10Rik	12256	11227	1
1110059G10Rik	7594	19268	1
1110059G10Rik	4353	12415	3
1110059G10Rik	9112	13486	1
1110059G10Rik	11650	14279	2
1110059G10Rik	11220	12052	4
1110059G10Rik	12752	14993	1
1110059G10Rik	8244	6510	1
1110059G10Rik	8188	18210	1
1110059G10Rik	8556	7840	2
1110059G10Rik	6967	11438	1
1110059G10Rik	9626	15058	1
1110059G10Rik	9678	8517	2
1110059G10Rik	8752	14065	1
1110059G10Rik	9789	7615	1
1110059G10Rik	4572	10948	1
1110059G10Rik	9590	14568	1
1110059G10Rik	8988	17667	1
1110059G10Rik	7579	15808	3
1110059G10Rik	13057	12754	4
1110059G10Rik	11425	10389	1
1110059G10Rik	10328	8165	1
1110059G10Rik	7469	16914	1
1110059G10Rik	11778	15178	3
1110059G10Rik	8049	18455	2
1110059G10Rik	9322	10693	1
1110059G10Rik	7758	6700	3
1110059G10Rik	8325	10251	3
1110059G10Rik	8257	9244	1
1110059G10Rik	5587	12515	1
1110059G10Rik	9318	8954	2
1110059G10Rik	7780	18539	1
1110059G10Rik	5060	14778	1
1110059G10Rik	7507	18749	1
1110059G10Rik	12829	10058	4
1110059G10Rik	9687	6275	1
1110059G10Rik	10578	8224	2
1110059G10Rik	11695	13512	1
1110059G10Rik	12230	13297	1
1110059G10Rik	9665	15987	3
1110059G10Rik	10804	16287	1
1110059G10Rik	10791	14649	2
1110059G10Rik	10428	8955	4
1110059G10Rik	10694	9628	2
1110059G10Rik	10929	11003	4
1110059G10Rik	9765	8335	1
1110059G10Rik	8903	7413	1
1110059G10Rik	8494	18180	3
1110059G10Rik	9533	8999	1
1110059G10Rik	7220	17783	1
1110059G10Rik	10190	8863	3
1110059G10Rik	4132	12452	3
1110059G10Rik	6137	13900	1
1110059G10Rik	11281	7950	4
1110059G10Rik	4040	12736	4
1110059G10Rik	9453	10078	3
1110059G10Rik	8964	17496	2
1110059G10Rik	11797	10568	3
1110059G10Rik	10795	11555	1
1110059G10Rik	8614	13211	2
1110059G10Rik	7170	10015	2
1110059G10Rik	7402	14856	4
1110059G10Rik	9314	8719	1
1110059G10Rik	9363	13119	3
1110059G10Rik	9497	14876	3
1110059G10Rik	5991	9684	4
1110059G10Rik	8816	12994	3
1110059G10Rik	7934	15590	1
1110059G10Rik	7494	6399	1
1110059G10Rik	10144	10767	1
1110059G10Rik	11182	7702	2
1110059G10Rik	8095	7852	4
1110059G10Rik	8456	7811	1
1110059G10Rik	7675	6824	2
1110059G10Rik	9797	10495	1
1110059G10Rik	5780	15431	2
1110059G10Rik	10376	13677	1
1110059G10Rik	8555	7397	1
1110059G10Rik	7247	7625	1
1110059G10Rik	10640	10932	3
1110059G10Rik	8720	16353	3
1110059G10Rik	10553	7356	1
1110059G10Rik	10209	16990	1
1110059G10Rik	11853	15172	3
1110059G10Rik	11363	14265	2
1110059G10Rik	11713	11740	1
1110059G10Rik	9770	16413	1
1110059G10Rik	6272	11457	1
1110059G10Rik	10026	7324	2
1110059G10Rik	8985	13844	1
1110059G10Rik	11255	11085	2
1110059G10Rik	12016	8299	1
1110059G10Rik	6290	9083	1
1110059G10Rik	11750	8749	1
1110059G10Rik	10055	8238	2
1110059G10Rik	4585	13061	3
1110059G10Rik	8206	11907	1
1110059G10Rik	6857	12144	2
1110059G10Rik	10070	10872	1
1110059G10Rik	10048	10016	1
1110059G10Rik	6532	12132	3
1110059G10Rik	7621	17805	3
1110059G10Rik	7992	7272	1
1110059G10Rik	6918	12145	1
1110059G10Rik	12722	13000	3
1110059G10Rik	9669	14419	3
1110059G10Rik	8669	10762	4
1110059G10Rik	10729	15902	2
1110059G10Rik	12370	14734	1
1110059G10Rik	9118	12582	4
1110059G10Rik	8172	12109	2
1110059G10Rik	10784	7295	3
1110059G10Rik	7325	18012	3
1110059G10Rik	10253	10909	1
1110059G10Rik	10646	9117	4
1110059G10Rik	9905	14936	2
1110059G10Rik	8824	16665	2
1110059G10Rik	10117	15870	1
1110059G10Rik	10712	14913	1
1110059G10Rik	7893	8447	1
1110059G10Rik	11164	8792	1
1110059G10Rik	8561	14427	1
1110059G10Rik	8923	13218	1
1110059G10Rik	9970	8677	1
1110059G10Rik	12176	13439	3
1110059G10Rik	12273	14547	3
1110059G10Rik	6944	9469	4
1110059G10Rik	6125	14840	4
1110059G10Rik	8308	16936	2
1110059G10Rik	9128	10563	1
1110059G10Rik	10111	13988	1
1110059G10Rik	10843	14092	4
1110059G10Rik	10269	11844	1
1110059G10Rik	11317	11686	2
1110059G10Rik	12327	12166	1
1110059G10Rik	10433	16539	2
1110059G10Rik	6257	13703	1
1110059G10Rik	13433	13310	1
1110059G10Rik	12247	12654	2
1110059G10Rik	10504	13531	1
1110059G10Rik	9035	17467	1
1110059G10Rik	10710	8638	1
1110059G10Rik	10429	16776	2
1110059G10Rik	11514	12284	1
1110059G10Rik	10252	13680	2
1110059G10Rik	3972	12483	1
1110059G10Rik	5232	14553	1
1110059G10Rik	9460	12951	1
1110059G10Rik	12341	14693	2
1110059G10Rik	8807	17092	1
1110059G10Rik	12104	12939	1
1110059G10Rik	9611	12634	2
1110059G10Rik	6309	13426	4
1110059G10Rik	12005	10568	1
1110059G10Rik	7250	7856	4
1110059G10Rik	6345	13115	2
1110059G10Rik	9650	17008	1
1110059G10Rik	10939	10080	4
1110059G10Rik	12318	12200	2
1110059G10Rik	7062	17318	1
1110059G10Rik	9416	9806	3
1110059G10Rik	8128	8080	4
1110059G10Rik	9781	7093	1
1110059G10Rik	12613	9016	1
1110059G10Rik	8691	17461	3
1110059G10Rik	10480	9017	3
1110059G10Rik	9232	13656	1
1110059G10Rik	10111	14291	1
1110059G10Rik	10399	13771	1
1110059G10Rik	9283	15407	3
1110059G10Rik	6856	16504	3
1110059G10Rik	9720	14140	4
1110059G10Rik	8474	14318	1
1110059G10Rik	6703	9131	4
1110059G10Rik	10862	12076	1
1110059G10Rik	7872	17778	1
1110059G10Rik	11402	13186	1
1110059G10Rik	9347	12503	4
1110059G10Rik	8877	12797	4
1110059G10Rik	8560	10277	1
1110059G10Rik	11257	7100	2
1110059G10Rik	9778	15634	3
1110059G10Rik	7480	7817	2
1110059G10Rik	12896	14131	4
1110059G10Rik	13489	12087	1
1110059G10Rik	4302	10162	2
1110059G10Rik	9523	8182	1
1110059G10Rik	7792	11710	2
1110059G10Rik	6250	14299	1
1110059G10Rik	4054	11135	1
1110059G10Rik	5735	14882	1
1110059G10Rik	9651	7849	1
1110059G10Rik	11526	14536	3
1110059G10Rik	9521	15034	2
1110059G10Rik	6761	18660	3
1110059G10Rik	11302	11493	4
1110059G10Rik	11796	12674	3
1110059G10Rik	12958	11094	3
1110059G10Rik	9547	14512	4
1110059G10Rik	4428	10628	1
1110059G10Rik	7800	13931	1
1110059G10Rik	9187	12583	2
1110059G10Rik	9991	16474	1
1110059G10Rik	12070	13043	1
1110059G10Rik	12085	14071	2
1110059G10Rik	7600	9152	1
1110059G10Rik	4312	11384	2
1110059G10Rik	8109	6898	3
1110059G10Rik	11765	9813	3
1110059G10Rik	3915	11617	1
1110059G10Rik	7748	16869	1
1110059G10Rik	11869	14431	1
1110059G10Rik	10318	9157	3
1110059G10Rik	11880	13042	2
1110059G10Rik	9783	13334	1
1110059G10Rik	10609	9908	1
1110059G10Rik	4682	13060	2
1110059G10Rik	8770	9793	2
1110059G10Rik	9182	15769	2
1110059G10Rik	12366	14337	2
1110059G10Rik	7380	8314	1
1110059G10Rik	9207	10756	3
1110059G10Rik	5111	9842	2
1110059G10Rik	11000	11087	1
1110059G10Rik	12104	15623	2
1110059G10Rik	10832	15822	5
1110059G10Rik	12266	13396	2
1110059G10Rik	12817	12477	4
1110059G10Rik	6782	10214	3
1110059G10Rik	10756	14911	1
1110059G10Rik	8736	16742	1
1110059G10Rik	9965	9209	1
1110059G10Rik	8697	7729	2
1110065P20Rik	8359	17777	1
1110065P20Rik	9836	11536	1
1110065P20Rik	12865	9785	1
1110065P20Rik	6071	8812	2
1110065P20Rik	10429	7122	1
1110065P20Rik	11799	10471	3
1110065P20Rik	5637	11933	3
1110065P20Rik	12152	8335	1
1110065P20Rik	9970	14689	1
1110065P20Rik	3673	11802	2
1110065P20Rik	8777	7144	2
1110065P20Rik	7026	8358	2
1110065P20Rik	13083	14217	2
1110065P20Rik	8822	17532	2
1110065P20Rik	9979	7872	2
1110065P20Rik	11685	15522	2
1110065P20Rik	8218	7706	1
1110065P20Rik	5087	12682	2
1110065P20Rik	8280	17546	1
1110065P20Rik	7654	16758	3
1110065P20Rik	11290	7729	1
1110065P20Rik	11095	11012	1
1110065P20Rik	9490	8365	1
1110065P20Rik	6315	9838	1
1110065P20Rik	9590	7725	1
1110065P20Rik	9581	11223	1
1110065P20Rik	6127	13815	1
1110065P20Rik	8973	7950	1
1110065P20Rik	8642	10397	1
1110065P20Rik	9758	15237	1
1110065P20Rik	8653	10504	2
1110065P20Rik	8624	10953	1
1110065P20Rik	10287	8003	1
1110065P20Rik	9851	14616	1
1110065P20Rik	10805	10246	1
1110065P20Rik	7401	8359	1
1110065P20Rik	12357	10702	1
1110065P20Rik	4661	11712	4
1110065P20Rik	9476	10878	3
1110065P20Rik	9848	7052	1
1110065P20Rik	8652	16320	1
1110065P20Rik	4551	11218	1
1110065P20Rik	9366	7446	1
1110065P20Rik	6542	15701	1
1110065P20Rik	4643	11095	1
1110065P20Rik	9770	8780	1
1110065P20Rik	3758	11748	1
1110065P20Rik	5185	13100	1
1110065P20Rik	8127	16232	1
1110065P20Rik	12133	8893	1
1110065P20Rik	11461	13058	1
1110065P20Rik	9637	10821	1
1110065P20Rik	6277	8986	1
1110065P20Rik	8550	13266	1
1110065P20Rik	10508	16191	1
1110065P20Rik	11344	11980	4
1110065P20Rik	10451	13479	2
1110065P20Rik	9521	8861	1
1110065P20Rik	10703	8731	3
1110065P20Rik	5033	11972	2
1110065P20Rik	7009	11613	1
1110065P20Rik	8091	6769	1
1110065P20Rik	9361	15255	1
1110065P20Rik	11489	13057	1
1110065P20Rik	7330	9019	1
1110065P20Rik	9497	8297	1
1110065P20Rik	9043	10475	1
1110065P20Rik	11419	7751	2
1110065P20Rik	11104	15102	1
1110065P20Rik	9694	7509	1
1110065P20Rik	9910	8617	3
1110065P20Rik	8656	7840	1
1110065P20Rik	6362	11621	1
1110065P20Rik	11042	9432	1
1110065P20Rik	5246	14103	1
1110065P20Rik	11358	14480	1
1110065P20Rik	5675	10974	1
1110065P20Rik	12694	10989	1
1110065P20Rik	7075	13441	3
1110065P20Rik	9020	9077	3
1110065P20Rik	5979	16712	1
1110065P20Rik	11375	8811	1
1110065P20Rik	5570	10551	1
1110065P20Rik	12796	9459	1
1110065P20Rik	3759	12005	2
1110065P20Rik	12217	9071	3
1110065P20Rik	7590	9304	1
1110065P20Rik	7544	18454	2
1110065P20Rik	10659	16280	3
1110065P20Rik	10517	15517	1
1110065P20Rik	7802	9815	1
1110065P20Rik	4202	12809	1
1110065P20Rik	9384	12400	1
1110065P20Rik	11411	14573	3
1110065P20Rik	12431	11227	1
1110065P20Rik	11172	15768	2
1110065P20Rik	8330	7114	1
1110065P20Rik	9445	15617	1
1110065P20Rik	5917	9177	1
1110065P20Rik	8782	9627	1
1110065P20Rik	12540	12961	2
1110065P20Rik	8258	10199	1
1110065P20Rik	12428	13135	1
1110065P20Rik	12062	12150	2
1110065P20Rik	11791	12396	2
1110065P20Rik	7461	6644	1
1110065P20Rik	8509	6552	1
1110065P20Rik	10109	9784	2
1110065P20Rik	9378	15477	1
1110065P20Rik	10718	9561	1
1110065P20Rik	8425	14344	2
1110065P20Rik	8878	17336	1
1110065P20Rik	12331	15549	2
1110065P20Rik	11673	7999	1
1110065P20Rik	8490	9675	1
1110065P20Rik	7328	9923	1
1110065P20Rik	5469	10404	1
1110065P20Rik	6533	11157	1
1110065P20Rik	10689	14940	4
1110065P20Rik	9291	7059	2
1110065P20Rik	11986	14659	1
1110065P20Rik	9637	14234	1
1110065P20Rik	9128	12409	1
1110065P20Rik	9991	7270	1
1110065P20Rik	8378	17828	1
1110065P20Rik	5290	14068	1
1110065P20Rik	8044	6579	4
1110065P20Rik	5414	9047	1
1110065P20Rik	10324	12460	1
1110065P20Rik	6931	12122	1
1110065P20Rik	9383	7132	4
1110065P20Rik	9607	9430	3
1110065P20Rik	12690	11252	1
1110065P20Rik	8174	17782	2
1110065P20Rik	8549	7443	1
1110065P20Rik	6666	13324	1
1110065P20Rik	9555	9667	2
1110065P20Rik	9189	16174	2
1110065P20Rik	8984	13678	1
1110065P20Rik	12422	10540	1
1110065P20Rik	10372	12257	4
1110065P20Rik	7805	14657	1
1110065P20Rik	12093	10478	1
1110065P20Rik	6667	8346	2
1110065P20Rik	11646	15156	4
1110065P20Rik	5376	13533	1
1110065P20Rik	7728	15239	1
1110065P20Rik	10440	10102	1
1110065P20Rik	6747	8984	2
1110065P20Rik	10349	13801	2
1110065P20Rik	8239	10229	2
1110065P20Rik	10058	16223	1
1110065P20Rik	4209	12544	1
1110065P20Rik	8726	16701	3
1110065P20Rik	10923	16382	1
1110065P20Rik	10310	14079	1
1110065P20Rik	8064	8884	2
1110065P20Rik	11996	9484	3
1110065P20Rik	5757	11740	1
1110065P20Rik	8333	14031	2
1110065P20Rik	9808	14663	1
1110065P20Rik	10618	7709	1
1110065P20Rik	9034	15674	4
1110065P20Rik	8154	8877	1
1110065P20Rik	7743	18498	1
1110065P20Rik	10578	16568	1
1110065P20Rik	9142	8349	1
1110065P20Rik	8631	13734	1
1110065P20Rik	12257	13951	1
1110065P20Rik	8661	10510	1
1110065P20Rik	12279	12331	2
1110065P20Rik	6835	10520	1
1110065P20Rik	9094	14057	2
1110065P20Rik	12436	11691	1
1110065P20Rik	11960	9991	1
1110065P20Rik	8677	13992	1
1110065P20Rik	9843	9619	1
1110065P20Rik	9214	17950	3
1110065P20Rik	9293	15934	1
1110065P20Rik	10816	16549	1
1110065P20Rik	11658	13397	1
1110065P20Rik	10485	12526	1
1110065P20Rik	9087	10660	3
1110065P20Rik	7193	8840	1
1110065P20Rik	11162	12023	2
1110065P20Rik	12389	10108	3
1110065P20Rik	9986	8456	2
1110065P20Rik	10213	8310	2
1110065P20Rik	7743	10299	1
1110065P20Rik	7401	17187	1
